PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,Bậc_Khớp_Gối,Data_Split
-1.5956364,2.8842916,1.4965212,-5.3194613,-5.9382668,2.7527163,2.689907,0.39492738,0.086529665,2.648099,-2.5610793,1.0917804,-0.2738926,3.7122195,2.693566,-2.2698894,3,train
-2.214922,5.6254463,-0.6367243,3.8693967,-5.434082,-3.9938662,4.609472,-4.4846873,6.557484,0.5275404,3.4620047,-7.531356,-3.7841518,3.2169347,-4.9225254,-2.1967437,2,train
-4.457285,-3.655859,-1.8865628,-3.5272057,-3.9259171,-2.9878025,1.1294887,0.5018872,2.9351552,-2.6137319,1.4073436,-2.1316595,1.0582503,-1.0198821,-1.9595878,2.6645768,1,train
0.028687231,7.79268,-3.1951168,3.8024554,-2.9377449,0.92830366,-0.9409944,0.22910483,-4.026667,0.84307486,2.1019545,0.14223902,0.6906115,-0.5800117,2.0562465,3.3540177,0,train
0.33222702,12.910497,4.8686457,5.7675076,3.6286294,2.0582545,3.3012764,-3.1083035,0.51931834,-0.6005793,3.0234838,5.2162495,-1.9324452,-0.43745917,0.93075794,-2.2358713,4,train
-1.5508927,-4.4801517,-0.25676802,-3.6355617,7.490321,-2.404275,-1.0831486,-5.1144834,2.3349888,-2.591773,-2.5289817,2.744808,-0.8689809,0.67341,-2.1793163,2.6943824,0,train
13.518564,-1.3304675,2.7395184,-0.2403733,-2.1501856,-1.2666483,-3.6222034,-3.9160743,-0.60690385,-0.39014494,-0.053371392,2.2375455,1.0112067,1.7967098,0.92645276,-0.60943556,0,train
16.284075,2.8023841,-0.9488053,1.9818512,-0.7777089,-1.6157478,4.1245513,0.2874075,-5.343334,-0.39949265,-2.346703,0.41337463,2.6610136,2.3852005,-1.681562,-0.900049,2,train
3.4866257,-1.0375483,-2.9893687,-0.13936754,1.4356408,8.614817,-2.1421373,-1.1934303,-2.5231125,4.77186,-0.49239933,-1.4009502,1.9848578,-1.2424939,-1.8655114,3.2654152,1,train
2.5361562,-6.495413,-1.822049,4.777527,-4.669384,2.1873274,-3.7164304,-0.8316377,0.09485243,3.9410684,1.7177155,-4.25854,-2.6797433,-0.17348501,3.677355,4.4762373,0,train
-3.0505338,4.7002316,-5.7977,-2.5807076,3.9906769,-1.6665306,4.171713,3.001711,-0.6327779,-0.492077,-0.17238602,0.96158814,-2.1236813,4.616948,-1.7067618,1.9815818,4,train
0.45737103,-8.890274,4.778729,3.9522054,7.913004,2.2385883,-1.0723028,5.361656,-8.138847,6.1196294,5.6276445,1.8375591,-3.8018303,-1.1819679,-1.6594757,-0.82359105,1,train
0.7954501,-0.5142115,-0.3993739,-0.48668882,3.8186672,-0.1310052,1.0000696,-4.206782,0.3597107,-1.1385432,-1.1447389,-1.1107855,-1.8928823,-0.07962603,-0.25444132,1.2031548,0,train
-1.6723028,-3.9050856,-3.8945086,5.333173,-5.9232554,1.3285921,4.3499703,-2.71843,3.1815262,1.3094304,-0.11716893,1.7683855,0.7310618,0.25918582,1.7720574,2.0394459,1,train
1.9206591,-3.293463,-3.3832643,-4.9394383,3.096585,-1.017648,6.56651,-1.9547367,-0.2444844,4.2905903,-2.5313082,-3.8768203,-1.1372976,-5.1166906,-2.216794,0.06997236,1,train
1.8117346,7.903828,7.989924,5.6280527,-2.2530339,5.7373943,-1.1572384,-3.0987492,1.7534223,-3.238997,3.313731,1.0102109,-1.1040028,-3.3449445,-1.8492986,-0.17164707,4,train
14.343888,2.074188,-0.06406518,1.5907713,-2.645846,-6.3570905,-2.024337,-2.3164692,-4.916826,-0.69121754,-2.310812,3.505709,-1.1886234,0.004562179,-1.0177132,-0.5671653,3,train
-1.3593384,-6.1505365,-1.8187162,-1.3802539,-2.5767734,2.345389,-0.43781123,3.372004,3.3408313,1.2458006,-2.257967,-2.6468172,3.056671,-2.4988253,-1.4944043,-1.9265475,0,train
0.69950056,3.0096292,1.6422834,-3.279631,3.4693482,2.2878175,0.025164561,-1.4202794,2.5439653,-1.7519933,-3.2775826,1.1933862,0.20250392,0.9673307,0.10339698,3.8873773,1,train
-2.296598,-1.6587424,-6.220479,-5.53016,-3.0576532,-2.3117077,3.0557437,-0.32462135,-2.1037645,2.3004935,-3.184368,5.452685,0.050915286,1.1445854,-0.22520201,-1.4309497,1,train
14.833551,2.5750945,-0.07909834,-0.5615186,-2.2519732,-7.325898,-1.2433274,-1.0367357,-2.1583354,0.5320837,-4.1543055,3.3931777,-4.2419586,-3.7411773,-2.8117957,-1.028512,3,train
-1.0142531,4.770352,5.7018743,-1.604869,-2.2801623,4.653376,-1.1516751,0.38241377,-3.8490007,-0.17631012,2.6129167,-1.5417359,-4.347516,-0.3161659,0.6483547,0.4445027,4,train
-3.085406,3.0896738,-1.5843526,0.31008905,-0.917252,4.2979712,-5.669181,0.1661608,-1.5606375,-1.1746061,-0.3378362,-4.394115,2.8898673,-2.7358344,-2.3644454,-2.9673913,0,train
-4.061681,-0.5539903,-1.0734149,-5.7732635,2.783514,-3.8362935,-0.30087313,2.3521082,-3.6450727,-1.9139292,0.24467133,1.388397,0.42203268,1.2773206,-1.2390175,1.0726235,1,train
-2.0034192,-8.540667,0.50929886,9.443037,0.29768392,-2.590205,-2.809036,-1.9932077,-0.68647677,-2.6860678,-1.2554573,1.334731,1.1106125,2.5294132,2.9904714,-1.4909589,0,train
2.8026857,5.980005,1.7390933,3.154343,1.5478336,1.2964299,0.42779285,0.97275835,4.915605,-5.6609545,3.7189841,1.1578192,-6.5029798,0.23352057,-3.3392098,-4.2813787,4,train
-6.408961,10.378679,8.065144,7.3867216,0.32426035,-2.3771625,-4.549929,2.8488288,5.298131,1.8010315,-3.0945244,-2.3090377,1.4338971,-2.6804001,1.5220004,-0.9167337,1,train
-2.1572711,-6.4799094,-0.5671708,-4.353061,-2.553731,-3.0770977,0.9638801,0.28677222,1.9338778,-2.6374302,2.2482498,0.023125043,-1.017885,1.4718353,0.030158158,0.38592276,2,train
-3.9719217,2.8194637,-3.0594518,3.6789904,0.30288255,-1.261348,-4.841357,2.236676,0.032397427,-0.98143685,0.6990087,1.9651372,1.151642,3.3688552,1.7152187,3.1097627,1,train
1.1136888,13.903591,4.019389,3.1990125,2.9743302,6.9115562,4.002621,4.4508953,4.151892,1.9038378,-1.656238,1.6783395,-7.499594,4.8022094,-0.85655326,-6.772779,4,train
0.27891415,-0.041240808,-3.8589416,-1.4975151,-1.9464685,6.5468855,2.8384507,-3.6037357,3.029809,-0.115991674,-0.2170009,2.1330993,3.411248,-2.723386,-0.82554644,1.4570813,1,train
-1.0883216,5.77374,5.1348476,6.8053246,2.9261444,1.4949245,-0.9118695,-1.4041672,2.112732,-0.16951768,0.09998188,-4.7491784,1.2480515,-0.3379109,-1.7138048,4.36257,0,train
19.942009,-4.828167,2.295625,-1.6355519,-0.22781102,3.1472614,-7.7491918,0.4736384,6.1732507,1.1683853,4.071348,-0.1977566,-0.6470041,0.7915613,5.308883,-2.986901,0,train
0.7564502,-4.6372786,-7.422538,1.9983835,-1.0427468,1.781904,1.2881367,-2.473617,-2.347315,1.1657445,2.8872683,1.340598,-2.4261785,-0.6386604,1.4536104,0.28862697,0,train
-5.375375,4.7992415,4.285455,-3.2056637,-3.0660532,-2.3304594,0.30877417,-10.778872,-1.8550804,-1.8230435,-1.4419899,2.2114658,1.1449996,-4.6340456,2.9427273,0.06349472,2,train
-0.35611403,-0.3869385,-1.7435765,-8.502109,8.176591,2.464308,-2.1912515,-0.06469768,0.8929011,0.9987222,-2.1630065,-1.9962863,-1.106339,-0.3641296,0.9501769,-1.9259189,1,train
1.1138955,-9.005087,-3.1557264,1.0870112,3.5218804,2.704946,2.3505497,-0.75838166,-4.542203,6.9719243,0.062167466,-3.132877,-4.440599,-2.9087188,-0.7299672,1.0345771,1,train
16.690973,6.9940658,0.87760866,4.2373786,-3.3728158,-5.891181,6.552873,0.47453186,-6.493901,-2.0909088,-7.695939,0.857898,-1.4694971,0.9824575,-4.022319,1.82149,2,train
-2.813085,7.057469,-0.18334477,3.4424477,-3.341125,-1.7628908,2.869859,2.1354282,3.7357123,-3.1039977,2.6112592,-2.2720368,-1.0600181,0.7743103,0.19151722,-2.587062,4,train
-1.0359716,-1.0958557,-1.0694705,-3.4823172,5.3561482,-3.0817082,-2.3515217,1.1784183,8.60596,4.7563066,-6.328251,3.7144825,-2.441238,2.6021476,-4.0297804,-3.6224973,0,train
-3.182796,7.431242,0.557195,9.927499,-1.9788704,-6.780123,-6.387863,-0.45708433,-2.776396,4.952533,2.0849938,-0.76946634,2.4262834,0.13048328,3.3532395,0.60540974,0,train
1.7261422,-2.6149957,-6.2361784,-3.101123,0.6744714,6.131288,1.2119077,-3.1545599,-0.1286482,5.9550576,-0.12591931,-1.0848143,1.7416323,1.6556957,-1.7645622,-0.1315068,0,train
-4.816841,-2.6731308,2.3110688,-8.720967,0.04897568,-4.8369594,-1.1199712,0.61662436,-0.2803509,0.91696006,1.231967,2.9630444,1.933848,0.7388732,1.4991403,-1.745492,3,train
-5.8668256,6.0383463,3.1754773,-5.976716,1.0932463,-1.9225277,-4.231689,-4.0531917,2.2094111,0.6430969,0.67247105,4.0099115,0.4455655,-1.3676864,-1.9742683,1.4272573,1,train
17.759,-0.60187435,-1.991879,0.03358047,-1.4779313,-0.7549423,-1.6257061,-1.1367167,-1.678204,-0.20217821,0.698882,0.93107426,0.9611383,0.1291902,-0.8050705,-2.3994498,0,train
0.9717218,-3.9149039,-4.8498793,-0.24261771,-1.099853,3.9494839,-0.7599193,-2.5968368,-2.739657,0.43929535,-1.3333085,-3.7427437,0.17637974,0.39355987,-1.8225145,0.94157284,1,train
-0.8541774,2.6390526,7.6629596,-1.6957446,2.7579503,4.2423224,1.8595086,-2.0055308,3.5986044,-0.6618432,2.5557947,0.672585,0.29007593,-3.7066736,-0.7179999,1.8778621,4,train
-5.774701,-2.7676518,5.3606853,-2.9787993,-8.55628,-2.780471,3.5950637,1.9900955,7.5949464,2.2754197,-0.71194595,2.2511559,1.6664963,2.3268065,-3.587443,-0.60534626,1,train
-3.7324255,2.7827194,3.5498106,-9.160049,9.328243,1.2035513,-3.0541737,-3.934566,0.67271143,3.1878412,-4.2331247,-2.1640866,-3.299585,2.477609,-5.131444,-1.0108597,1,train
-5.152376,5.644006,1.1405963,1.4115976,4.8631067,-4.858962,-4.588028,-0.06447347,-0.5576435,-4.1104593,2.0248053,-0.57497513,1.3034256,-1.8746915,1.8230741,4.0634365,1,train
-0.90846276,0.05695941,2.09225,-3.5274303,1.6632345,-0.23758587,-1.2409282,1.561648,-1.2978928,-4.8042507,3.2595704,-1.0755011,-1.6870526,0.83530915,-0.40412793,0.78263366,3,train
18.844477,4.8030677,2.7240217,-0.7728352,-3.761101,-6.6547074,1.6434212,2.0537927,-3.3035493,1.2997537,-7.1257844,1.4085622,3.1745982,1.1987196,-8.078644,1.0137496,2,train
-4.083257,3.5286026,4.9069505,-5.719101,3.4335,3.2678382,-4.2578177,1.7822807,-1.473285,1.3263491,-0.40073004,-2.7239401,2.896985,0.98076487,-2.7733777,2.1206832,1,train
-0.046386756,-4.268864,-2.8753853,-2.3882303,0.26259756,1.8520932,-0.21153791,-2.556436,3.0443473,-0.43480834,2.005682,1.6527193,0.054551452,-0.62606263,0.485546,0.22926323,0,train
3.0598133,-6.69726,-3.900484,-3.3615315,4.3258705,3.8117836,-1.2470495,-0.58084565,0.5889243,3.9301455,0.23833491,4.657806,-0.11598603,-1.7204651,-0.001990857,-0.4648884,0,train
-6.358359,8.254176,-2.2769887,-3.603952,-3.8008432,-3.3279924,0.8864339,-6.4834228,0.4690464,0.35854506,4.3460145,-0.046334404,-2.159903,1.0388081,-3.11122,0.3040717,3,train
-2.2976496,-3.0939283,-1.7830571,2.8568544,0.45600462,-0.41522658,-1.8101048,3.0879931,3.5018132,-5.005465,0.102315,-2.403113,1.779128,-2.3077428,-0.28470406,-1.6422533,1,train
-2.5199404,-2.2386916,-0.8587625,2.2572424,1.9844433,-0.71868074,5.837012,2.3769834,4.868598,-1.4620296,0.8658642,-0.5189999,3.8539033,-0.70325243,-1.7826259,0.33342412,0,train
-1.963235,-1.4992238,5.151802,-5.268315,-0.76862633,-0.5805887,0.6415594,-1.794094,-0.6580396,-1.3204986,-1.1459625,2.970632,0.89152473,3.4004223,4.240447,3.1728208,3,train
-4.5010834,-0.10413597,-6.030241,-3.7777874,1.7005787,-1.532741,-4.357662,2.5608974,-1.1856668,1.1223514,-0.12682633,-2.181589,-1.4637641,2.3767493,0.24600723,-2.4276717,0,train
-0.29641694,-1.6978871,-5.1060247,-3.2779489,-0.55420125,5.139295,-2.6438334,-0.93467945,0.056394316,6.280869,0.8264948,-1.4583261,2.1846485,4.12871,-3.237696,-0.31754202,0,train
1.1993588,-1.9604982,-1.5371184,-1.5293964,3.0161865,1.784246,-4.8546557,-4.5175757,3.7004108,-4.8568125,-6.8823633,1.9086254,2.359288,2.129958,0.23213468,2.666217,0,train
-1.2297008,5.2840285,2.1344864,-0.4000727,-3.018489,3.8850813,-0.5451146,-4.8700786,-3.0209253,2.40814,4.278498,-0.21355161,-2.2454312,-1.2289553,1.0780154,2.461254,4,train
-3.7681425,3.0967207,-9.136213,-1.9401274,-0.82744443,0.23407146,1.5169771,0.70333654,-3.5253608,0.15817176,0.79632777,0.023974838,0.12337756,2.634487,-0.10031183,-0.7796094,1,train
-1.2529819,-2.8619561,-3.5179713,-3.7052794,2.7378771,1.4547162,0.70520866,-1.481076,-6.1195674,1.4422745,-1.3580885,-4.589253,-1.1175339,-0.8832083,-3.2549174,-1.4878918,1,train
-2.2492971,3.0736144,-2.3429184,-3.5220745,3.9980865,-0.07766074,-2.731321,2.9964015,-0.8613035,-1.0552399,-1.8784214,-4.140093,-2.2085428,2.191653,-1.9059409,-5.493403,4,train
18.502678,2.5156896,0.39324793,4.458723,-2.8826907,-5.2614737,0.42621922,-1.0959501,4.294294,3.7999096,-2.0488765,-2.6777744,-9.344281,-3.28902,1.1158636,3.9374576,1,train
-0.46366772,-1.1963893,3.0654418,-8.366519,-8.059582,0.11670347,3.9880106,-1.9621236,3.561787,-0.81838214,-1.6495836,1.6229402,-0.5140768,-0.443555,-1.1833231,-2.1007411,3,train
-4.353146,4.759782,-5.6626406,-1.0389658,-0.82787734,0.55133164,-1.5371205,-1.869577,1.1639857,4.0058303,0.31930727,1.7187204,-1.3174008,0.9334042,2.9419081,-1.688226,1,train
0.9960933,5.234076,6.207776,3.9524138,-0.19227849,7.1527386,0.6128041,2.464199,1.2289425,-3.370255,0.9752055,2.4998562,-2.1493285,-0.30053902,-1.9914727,-0.80840087,4,train
-1.5129875,-4.9728894,-2.556534,-0.41344178,-5.145882,-3.3300936,0.80987155,1.0533094,1.3198721,-0.19621675,0.52762693,0.28066075,-1.0043603,-3.721416,-0.9556401,-0.22101547,2,train
-3.413326,-5.5427904,9.67035,11.944526,-4.526408,-1.0828353,-7.5558996,-8.7958,4.860829,2.5912876,-5.7651134,2.321765,9.484653,-1.2072867,-0.42630166,-3.4102714,1,train
0.4568347,-4.3679667,-1.8072219,-4.754418,4.864514,-0.16092566,2.2492085,-0.7382577,-1.3274833,-0.47244683,-0.514681,-0.30739933,-0.3028509,-0.91642433,-1.8343413,0.49409673,1,train
-3.64422,-6.355659,1.1028018,1.597156,-0.11592006,4.854117,-0.8646292,-0.3088054,-2.3715036,-3.064119,-5.2605863,1.9384454,2.400406,-2.6366556,1.5500541,-0.83465433,1,train
-4.8092036,6.9487257,-6.7953486,8.479446,2.99044,1.3555162,-4.7367597,8.681445,2.4568918,2.7807913,-1.3461859,-1.0700606,0.5553437,-3.164595,0.72987527,0.54839987,0,train
-1.3721231,-4.630145,1.9822233,-0.9589717,0.39473176,-0.12839383,3.2440372,-1.411656,-2.5905526,-3.197149,-2.0005403,4.819478,1.6504935,-1.6291578,2.8514724,-0.71531487,1,train
-1.7593595,3.1886554,1.0389891,-6.018712,0.7822451,2.9844923,-3.206073,3.0836549,-3.2426982,-0.61495554,-1.7628841,-3.8051672,-0.69437814,3.856194,0.9634554,-0.39897373,4,train
3.2852457,-9.634012,-1.6356914,-4.2078857,1.1744161,0.7630055,1.5187645,2.5784454,-0.08836854,2.818583,-0.6180288,4.9893665,-2.2107813,-3.26181,-1.6785976,-0.097899005,0,train
-2.314227,-2.8272033,-7.4578686,4.4599333,-6.7671013,-3.159215,-0.03502303,0.92632824,3.786924,6.040775,0.6042249,-0.48003343,1.8679029,4.843025,-1.5534866,-2.8114023,0,train
-2.2642388,-2.7671134,-8.18046,7.1152077,-4.9566264,0.7881614,-0.5275034,0.5313315,-1.2322307,1.1150236,1.4607189,-0.93286127,-0.8352748,-0.25633562,1.0793219,3.1515188,0,train
-1.963235,-1.4992238,5.151802,-5.268315,-0.76862633,-0.5805887,0.6415594,-1.794094,-0.6580396,-1.3204986,-1.1459625,2.970632,0.89152473,3.4004223,4.240447,3.1728208,3,train
2.139516,-6.6966968,-6.735084,2.2914999,-1.428011,1.3347491,0.38708463,-1.2360328,-4.2455406,3.4846835,1.5246378,1.7143219,-2.5624323,-3.422193,-0.49861157,0.46945927,0,train
-4.6453843,-1.2355161,0.85208774,2.2014012,-6.230819,-2.6811748,0.33813047,-0.5219057,-0.066505685,-2.893981,1.3940969,0.4944978,2.5301976,-2.4408317,1.8881452,0.5805715,2,train
-1.9447929,-2.0776944,-7.480613,-2.7140493,3.2701104,2.4560676,-2.4616635,-1.0888622,-1.4193637,2.9497008,-5.146816,-0.43510908,2.115468,1.7935054,-0.73797834,-0.059229963,1,train
-0.019330999,3.696008,1.9982357,-2.380744,5.303241,1.6041104,-6.2668033,-4.796755,-1.2289845,2.2479205,-8.377008,6.799822,1.2464308,2.687944,-3.4658868,4.3998795,0,train
-0.73636883,-10.837884,5.556767,2.994115,-1.9787953,-0.5953361,-1.5991306,-4.630595,6.484916,0.7677148,-2.1986291,-2.0365436,2.837806,0.70725524,-2.4353015,-1.7402358,0,train
1.3824867,-9.240539,5.768268,-3.6668563,6.320613,1.3553162,2.4004962,1.9963698,-1.1491649,3.3527846,3.5721097,-1.9990692,0.42779538,-0.08407913,-1.3564395,2.9287264,0,train
-5.2730746,0.18078692,-5.516573,-1.7378055,-4.0628858,-5.9187427,-3.045689,2.4310293,0.78089774,0.23397075,4.3818173,4.2414956,-0.050410274,4.416788,-2.155959,0.34274423,1,train
1.8840599,-7.487168,-0.09044167,-3.2168357,6.2676783,3.053031,0.2049338,3.7223773,1.2240969,3.4088924,-0.5781624,4.9583864,-0.8922193,-0.597449,-2.1831238,-0.68430305,0,train
-4.421255,4.758765,-5.7413235,5.6059413,1.7726551,-2.140141,1.6642126,1.5633333,0.10594634,-2.2744446,2.6663997,-1.1779386,-2.751845,-0.289797,-1.55313,-1.7192165,1,train
20.606138,2.4838946,1.192228,-0.35954696,-0.097545244,1.6474979,-1.3041261,-0.24000327,2.3328996,-1.134612,7.3479156,-2.8338737,2.1310804,3.2778485,2.4048064,0.85015607,0,train
16.380339,-3.1962354,1.9023223,7.5794873,-1.0161496,-9.895402,1.9850428,2.6119912,10.958069,9.196704,-5.273494,-3.3979218,-13.544841,-7.3662744,0.9219866,7.040278,0,train
-2.7272124,-3.0565114,-7.123723,4.1812906,-6.7459555,-3.330003,1.2337035,1.1489209,5.5414686,3.9760253,0.31848085,-1.4458027,2.3694804,3.6935213,-1.8408717,-1.4910253,0,train
-2.4042034,0.048335772,9.023995,-9.994322,-4.5015635,3.7606285,0.16853645,6.6595798,-2.888458,1.7066978,0.23407817,-3.4175205,-1.1101394,-0.8720299,-0.91714287,-0.5860685,4,train
-4.353146,4.759782,-5.6626406,-1.0389658,-0.82787734,0.55133164,-1.5371205,-1.869577,1.1639857,4.0058303,0.31930727,1.7187204,-1.3174008,0.9334042,2.9419081,-1.688226,1,train
-3.1575656,-0.51988834,-9.866778,0.6720489,1.7905959,-0.05961588,-3.1724029,-0.7028243,-2.086249,-1.2619853,-0.84408027,2.056513,-1.1756138,1.0770837,-0.032364387,1.1403756,0,train
-3.5132043,-10.491638,4.8330026,10.170331,-7.242929,-3.156694,-5.0085196,-2.612362,0.38667455,-0.20750357,-1.9724935,1.712907,0.5524753,4.6439567,1.9149735,1.528323,0,train
0.6150045,2.9967034,4.991496,-0.7948,5.5666866,3.5212371,4.5563297,4.291139,0.086503685,-3.8563268,-0.17680222,-1.4859889,-1.3313227,0.333171,3.247265,-3.3432486,3,train
-0.73636883,-10.837884,5.556767,2.994115,-1.9787953,-0.5953361,-1.5991306,-4.630595,6.484916,0.7677148,-2.1986291,-2.0365436,2.837806,0.70725524,-2.4353015,-1.7402358,0,train
-2.1257741,2.4005754,3.9959114,6.141337,1.7054483,0.89358956,0.47627246,4.093945,3.354445,-0.9744861,0.9742147,2.8254778,-1.5990604,-1.2626411,-3.5636883,-5.4796357,4,train
-2.4657905,-3.3533247,0.3834479,-1.8603466,0.07778609,-5.7960267,0.8487295,-2.143884,3.980601,-3.7209299,3.6560178,3.3249612,-0.7295552,4.404202,-5.068107,1.993965,2,train
-4.5578365,1.6229633,9.033863,-0.43397808,-3.720608,0.76809466,1.6665356,-7.189635,1.5643089,1.3356454,1.5190216,5.0218415,1.1738474,-0.86667174,0.109009795,1.1205286,3,train
18.461203,11.069758,1.1335292,5.20029,-6.5794506,-6.0462236,8.594109,-0.82426393,-12.979435,2.146362,-4.6765294,-1.3530265,4.5791254,2.1343417,-6.861809,3.2056541,3,train
-3.869931,0.4368847,-5.594446,2.1347997,-2.4042351,-3.664747,-2.442674,3.0848289,-1.197035,-3.630424,0.3773298,-2.1546872,1.032924,-1.7793307,2.5599327,-2.1602268,1,train
-2.099602,8.351069,-6.6978707,5.4480977,3.0785928,1.1798661,-5.3609047,-3.5397651,2.7063553,2.0904245,1.6756065,1.431669,0.6973342,1.6884459,0.77087665,6.597708,1,train
0.23242076,0.29825035,-2.8014877,-6.929862,5.7591166,-0.026957037,-1.8498881,-1.029071,-1.4040833,-1.1773394,-2.0131247,1.0728133,0.3848755,-1.8378499,1.553317,-2.056008,2,train
20.029615,-3.1384666,2.3731782,-1.5058146,-0.6829537,2.31276,-6.3892336,0.23818664,5.733144,1.3301119,3.7432106,-1.3556004,-1.0282898,0.38234544,3.2326686,-2.2435331,0,train
-2.3050034,8.602397,10.086447,-3.4082606,1.7091056,7.9236364,-1.2742771,8.747299,-1.2397776,0.35702512,0.6958723,-1.9718884,-4.8743205,-3.056102,-0.7747327,0.10359574,4,train
-7.531036,5.6895704,4.2939186,2.0642028,0.54969996,-5.1805344,-4.632959,3.555685,1.6190072,-3.6727507,-2.9960132,0.18034664,4.1373086,-0.12627983,1.3998313,2.4092226,1,train
-1.3905791,-9.44919,-2.14695,-0.6721356,4.429566,-1.1472286,-1.6800277,1.0804038,-0.6676706,0.64868987,-0.9047941,0.8679971,-0.9476653,-0.599844,0.012512892,-0.75117016,0,train
-2.9186904,-8.113691,-1.8495476,-4.4212966,-1.3316026,-2.561683,-3.1871288,0.9024184,0.50788313,-1.4548005,-0.08203627,0.54411656,0.028405188,0.9043161,-0.9167254,0.16364607,0,train
-1.1019727,4.2523074,-1.225278,-0.92808336,-1.7080108,0.9952527,8.630593,1.2011281,2.8082342,1.7230012,-4.76599,0.6327351,0.5874601,1.762345,2.501999,-3.2888985,2,train
-4.3984437,-2.0649264,1.9002131,2.5111623,1.9065174,-3.6152852,5.4454293,0.43473554,5.2076473,-2.8640556,1.8380469,0.35093215,1.9808867,-0.033892307,1.4471457,1.5364916,0,train
0.32767197,0.89817935,-4.578804,-0.89298314,-2.4880033,2.2646286,0.43117517,0.65090686,-5.161503,2.3538008,1.9089439,-0.23401651,0.33962414,1.9396049,0.91037303,2.4868596,0,train
-3.7866135,6.717344,-6.3138313,4.2305784,-5.130026,-3.8082247,3.1621761,-2.045581,2.3403296,-1.856385,0.9281559,-5.418457,-2.308478,4.805923,-5.798863,-3.6946883,2,train
-2.9983563,-7.5970736,12.578901,2.1078222,5.607573,2.7747428,-3.038861,-4.0365357,-2.4538906,2.4302154,-1.9923033,-1.8176665,1.2800817,3.9684868,-1.2245853,0.56640995,3,train
1.3151352,-5.6425753,-2.9555104,0.36247826,-0.16586316,0.24448274,-2.2868695,-4.4402876,-2.3411362,0.12670143,0.37779835,1.9934522,-3.782122,-2.1976514,-0.8235896,-2.0800085,2,train
17.891321,1.8789984,0.90245974,-4.7117767,2.1847606,1.9046173,-1.053782,-0.1504884,1.4148837,-3.2851648,4.642001,-0.90402687,7.604979,1.967735,3.463146,-2.1412938,3,train
-2.397885,6.4581547,2.843747,7.473725,5.3966203,-1.5420003,-2.3414063,2.5977342,0.24581048,2.1713042,3.752164,5.1052513,2.9755554,-0.26923427,-0.2718084,0.965088,2,train
-1.9136965,-6.113061,-0.17220682,-4.3492746,-2.1536696,-2.1109176,-0.060277298,0.5510416,1.2947751,-2.6605718,3.043556,-0.19443175,-0.8980503,1.3451319,1.1183133,0.04942874,2,train
-0.8476379,-7.705186,4.3221126,0.6920288,12.771971,-6.913928,5.8563275,2.36149,0.07320614,-1.3411272,-3.0601296,-1.2188631,-0.19676423,3.7455795,-1.2063824,0.5844988,0,train
-2.014855,-4.0754886,-6.4495196,-0.95308715,-4.185584,1.5086154,-2.7256873,-2.9222307,-0.20239961,2.4278784,2.6605728,-0.18165149,-1.8875091,2.3766804,-5.7221336,1.0914489,0,train
-1.8171912,-0.47540715,1.6628197,-1.6502278,-0.7782014,0.70430565,-2.786776,6.497033,-2.1849988,-2.1263692,-1.7530092,-1.9843429,0.60890234,-1.4801329,2.4676275,-1.9796695,1,train
-5.090083,-0.9168417,6.7149415,1.4395715,8.656944,-5.7019577,3.2323577,4.217005,-1.0597008,-0.36440024,0.19754335,-2.8198955,-0.15985334,1.7706932,-1.0827568,-1.9102079,2,train
-5.7681727,3.645668,6.877168,-0.09562708,-6.624962,-2.5121717,-2.5929413,-1.1655991,-2.7365713,2.2745411,0.44272634,-0.45416662,-2.0030963,1.4665674,4.139516,1.0829933,2,train
